epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,18154.3,0.76709,0.74823,1.26424,0.89894,0.82865,0.88222,0.68191,0.91819,0.59499,1.58725,0.000280275,0.000280275,0.000280275
67,18425.3,0.76574,0.74133,1.26511,0.89979,0.82854,0.88201,0.68219,0.9182,0.59491,1.58796,0.000266532,0.000266532,0.000266532
68,18697.1,0.7694,0.74859,1.26626,0.90264,0.82406,0.88196,0.68306,0.91764,0.59414,1.58862,0.000253024,0.000253024,0.000253024
69,18966.6,0.76243,0.73702,1.26169,0.90219,0.82371,0.88157,0.68252,0.91773,0.59489,1.58864,0.000239766,0.000239766,0.000239766
70,19240.6,0.7565,0.73448,1.2568,0.90206,0.82376,0.88133,0.68312,0.91796,0.59481,1.58983,0.000226769,0.000226769,0.000226769
71,19512.1,0.76246,0.7372,1.26147,0.90249,0.82422,0.88166,0.68283,0.91762,0.59477,1.59048,0.000214046,0.000214046,0.000214046
72,19783.2,0.75657,0.72586,1.25769,0.90537,0.82194,0.88177,0.68281,0.91766,0.59462,1.59113,0.000201611,0.000201611,0.000201611
73,20055.6,0.75291,0.72661,1.25325,0.90563,0.82194,0.88176,0.68292,0.91758,0.59429,1.59213,0.000189475,0.000189475,0.000189475
74,20328.7,0.75468,0.72306,1.25704,0.9038,0.82262,0.88137,0.68143,0.91728,0.59482,1.59253,0.000177651,0.000177651,0.000177651
75,20602.1,0.75149,0.72515,1.25361,0.90251,0.82227,0.88139,0.68211,0.91679,0.59403,1.59306,0.000166149,0.000166149,0.000166149
76,20873.8,0.749,0.71155,1.25255,0.90219,0.82295,0.88129,0.6814,0.91671,0.59427,1.59394,0.000154982,0.000154982,0.000154982
77,21142.3,0.7434,0.71063,1.24931,0.89962,0.8212,0.88091,0.68012,0.91658,0.59352,1.59442,0.000144161,0.000144161,0.000144161
78,21413.6,0.74751,0.71351,1.24972,0.9024,0.82016,0.88122,0.68077,0.91607,0.59297,1.59466,0.000133695,0.000133695,0.000133695
79,21687,0.74401,0.71378,1.24865,0.9026,0.82106,0.8818,0.68055,0.91596,0.59268,1.59504,0.000123596,0.000123596,0.000123596
80,21962.7,0.73713,0.69865,1.24493,0.90274,0.82042,0.88208,0.6804,0.9159,0.59258,1.59555,0.000113873,0.000113873,0.000113873
81,22239.4,0.73928,0.70089,1.24534,0.90273,0.82111,0.88231,0.68047,0.91571,0.59224,1.59603,0.000104537,0.000104537,0.000104537
82,22515.6,0.7362,0.70265,1.24413,0.90293,0.82104,0.88246,0.68048,0.9158,0.59182,1.59734,9.55951e-05,9.55951e-05,9.55951e-05
83,22790.7,0.7345,0.6991,1.24305,0.90757,0.82042,0.88244,0.6803,0.91558,0.59197,1.59785,8.70577e-05,8.70577e-05,8.70577e-05
84,23065.1,0.73244,0.69595,1.24255,0.90772,0.82039,0.88231,0.67982,0.91508,0.59174,1.59799,7.89327e-05,7.89327e-05,7.89327e-05
85,23344.8,0.73811,0.69853,1.24444,0.90796,0.8202,0.88238,0.68028,0.91532,0.59109,1.59858,7.12282e-05,7.12282e-05,7.12282e-05
86,23592.2,0.55829,0.37941,1.18733,0.90448,0.82281,0.88256,0.68078,0.91498,0.59145,1.59846,6.39518e-05,6.39518e-05,6.39518e-05
87,23837.4,0.54311,0.35481,1.1759,0.90547,0.82393,0.88253,0.68072,0.914,0.59013,1.59762,5.71106e-05,5.71106e-05,5.71106e-05
88,24080.2,0.53881,0.34993,1.17365,0.90761,0.82301,0.88225,0.68049,0.91397,0.59008,1.59761,5.07115e-05,5.07115e-05,5.07115e-05
89,24319.9,0.53971,0.34574,1.16715,0.91146,0.82159,0.88219,0.68075,0.91378,0.58917,1.59748,4.47606e-05,4.47606e-05,4.47606e-05
90,24559,0.53187,0.33989,1.16528,0.91233,0.8174,0.88215,0.68038,0.9133,0.58905,1.59739,3.9264e-05,3.9264e-05,3.9264e-05
